step,headed_mean_Theta,unheaded_mean_Theta,headed_rms,unheaded_rms,headed_bursts,unheaded_bursts
2044,3.0961932642307333,3.1649250145316206,1.2716241789118599,0.9856823471635696,0,0
2045,3.189410343280976,3.1648384053918446,1.2516173189170376,0.9855309231897833,0,0
2046,3.093132224469889,3.1647517291776395,1.2385655843518242,0.9853803016010303,0,0
2047,3.1910089707549987,3.1646649871208203,1.1986335743287058,0.9852304843085096,0,0
2048,3.0920406381307495,3.164578180452701,1.1807528629393926,0.9850814732066231,0,0
2049,3.190767657040945,3.164491310404079,1.136355616163196,0.9849332701729707,0,0
2050,3.0928622620316943,3.164404378205204,1.1196826242772786,0.9847858770683455,0,0
2051,3.18833823027591,3.164317385085764,1.0818050221593727,0.9846392957367319,0,0
2052,3.096275871426893,3.1642303322748604,1.066995751047282,0.9844935280053052,0,0
2053,3.180880889445916,3.1641432210009897,1.032836962656039,0.9843485756844328,0,0
2054,3.1066923511656808,3.164056052492016,1.0171588943460348,0.9842044405676762,0,0
2055,3.165839787203048,3.1639688279751574,0.9908003547668703,0.9840611244317967,0,0
2056,3.1243656135811393,3.1638815486769594,0.9796988590962563,0.9839186290367608,0,0
2057,3.1488982027017074,3.1637942158232732,0.9716989817861585,0.9837769561257473,0,0
2058,3.1415284632968388,3.163706830639241,0.9725660656017203,0.9836361074251585,0,0
2059,3.1351393229709075,3.1636193943492663,0.9807936737864383,0.9834960846446295,0,0
2060,3.153492449931427,3.163531908176997,0.9973624041570834,0.983356889477041,0,0
2061,3.1262043383448685,3.1634443733453037,1.0169757286718228,0.9832185235985353,0,0
2062,3.1601304309997693,3.1633567910762586,1.0475399985297231,0.98308098866853,0,0
2063,3.1212983808370622,3.1632691625911113,1.0732788164668245,0.982944286329737,0,0
2064,3.1641256255711028,3.163181489110272,1.1120807361644,0.9828084182081805,0,0
2065,3.1174261378529864,3.1630937718532857,1.1392424355977666,0.982673385913219,0,0
2066,3.16858700287298,3.1630060120388124,1.1790637112988804,0.982539191037566,0,0
2067,3.1125349634082773,3.1629182108846052,1.2025615312926587,0.9824058351573159,0,0
2068,3.1744887694560586,3.1628303696074895,1.2361090919761182,0.9822733198319674,0,0
2069,3.1062933680640215,3.1627424894233376,1.2515316512023693,0.9821416466044521,0,0
2070,3.181448764234657,3.1626545715470513,1.2704499810701892,0.9820108170011626,0,0
2071,3.0995633315759883,3.1625666171925384,1.2745629453670653,0.9818808325319822,0,0
2072,3.1873172692927163,3.162478627572687,1.2703336827393368,0.9817516946903181,0,0
2073,3.0947125950119148,3.162390603899348,1.2629578295936066,0.9816234049531332,0,0
2074,3.190216665079594,3.162302547383311,1.2341548892224978,0.9814959647809822,0,0
2075,3.092521982654024,3.162214459234279,1.2184896088570067,0.9813693756180477,0,0
2076,3.1911543194603635,3.1621263406608517,1.1747733119421149,0.9812436388921785,0,0
2077,3.092111326914429,3.1620381928704955,1.156845249544144,0.9811187560149279,0,0
2078,3.190142163614562,3.161950017069525,1.1144863694356113,0.9809947283815975,0,0
2079,3.0937411163572235,3.1618618144630797,1.098793255254278,0.9808715573712776,0,0
2080,3.1864240536304966,3.161773586255098,1.0630148070927437,0.9807492443468924,0,0
2081,3.099076254660396,3.1616853336482986,1.0480046820882027,0.9806277906552461,0,0
2082,3.1758375007890742,3.16159705784415,1.0151271326312694,0.9805071976270697,0,0
2083,3.1129568939732586,3.1615087600428513,1.0001070375572036,0.9803874665770708,0,0
2084,3.159287807727841,3.1614204414433082,0.9803006891251983,0.9802685988039825,0,0
2085,3.131320052449022,3.1613321032431068,0.9731031703243739,0.9801505955906176,0,0
2086,3.1431380725253533,3.1612437466384904,0.9718142201958068,0.9800334582039202,0,0
2087,3.1467528844355592,3.1611553728243336,0.978388945234657,0.9799171878950218,0,0
2088,3.1311744363263663,3.1610669829941185,0.991581291441632,0.979801785899298,0,0
2089,3.1565608392799636,3.1609785783399107,1.014022498773247,0.9796872534364257,0,0
2090,3.123999998346543,3.160890160052332,1.0364876865374653,0.9795735917104441,0,0
2091,3.161744484423867,3.1608017293205344,1.07095762357654,0.9794608019098148,0,0
2092,3.1198708495632395,3.16071328733218,1.0978518914140651,0.9793488852074848,0,0
2093,3.1656740324360046,3.160624835273404,1.1378970056786943,0.9792378427609513,0,0
2094,3.1157308969912343,3.1605363743288013,1.1642366848632717,0.9791276757123265,0,0
2095,3.17065066343298,3.1604479056813912,1.2025648465802934,0.9790183851884056,0,0
2096,3.1103084859447674,3.1603594305125946,1.2234651290231016,0.9789099723007348,0,0
2097,3.1770740779923954,3.160270950002206,1.252543095067985,0.9788024381456829,0,0
2098,3.103694825430583,3.160182465328367,1.2639474947834037,0.9786957838045109,0,0
2099,3.1839787099750407,3.160093977667538,1.2748794616346486,0.9785900103434476,0,0
2100,3.0973698772964156,3.16000548819447,1.2744330421743608,0.9784851188137621,0,0
2101,3.188733493432732,3.1599169980821813,1.2604457873212913,0.9783811102518419,0,0
2102,3.0936445209017447,3.159828508501924,1.2494173420235954,0.9782779856792693,0,0
2103,3.19077718975977,3.1597400206231563,1.2131823200356426,0.9781757461029007,0,0
2104,3.092144386596121,3.1596515356135177,1.19582736713951,0.978074392514948,0,0
2105,3.191010599180537,3.159563054638795,1.1509643494820816,0.9779739258930594,0,0
2106,3.092476098151613,3.1594745788628997,1.1336858748254008,0.9778743472004044,0,0
2107,3.1891819312776613,3.1593861094478317,1.0941010301217602,0.977775657385757,0,0
2108,3.0950686535253786,3.159297647553654,1.079110056343323,0.9776778573835839,0,0
2109,3.1834450432285344,3.15920919433846,1.0444920501914723,0.9775809481141305,0,0
2110,3.103286401825742,3.159120750958347,1.0289552061312452,0.9774849304835117,0,0
2111,3.1698899278811212,3.1590323185673834,0.9993191177338175,0.9773898053838017,0,0
2112,3.1198692780700683,3.1589438983175753,0.9862922318303274,0.9772955736931261,0,0
2113,3.1528237467939726,3.158855491358841,0.9737445479036924,0.9772022362757555,0,0
2114,3.1377915011798954,3.158767098838979,0.9712758089599708,0.9771097939822004,0,0
2115,3.138022048353637,3.1586787219036303,0.9760155376836092,0.9770182476493069,0,0
2116,3.15113805864387,3.158590361696253,0.9886828100812478,0.9769275981003549,0,0
2117,3.127916635757886,3.15850201935809,1.0060748926852847,0.9768378461451567,0,0
2118,3.158922136091133,3.158413696028134,1.0337347036420856,0.9767489925801571,0,0
2119,3.122257906724371,3.1583253928430928,1.0583936655729043,0.9766610381885351,0,0
2120,3.163200550029067,3.1582371109373653,1.095844612908007,0.9765739837403075,0,0
2121,3.1184131251268155,3.1581488514429985,1.1231458418337652,0.9764878299924313,0,0
2122,3.167392095213312,3.15806061548966,1.1633783343177895,0.976402577688911,0,0
2123,3.113840878462194,3.157972404204603,1.1881932194414007,0.9763182275609048,0,0
2124,3.1729346460196175,3.1578842187126317,1.2239529701808978,0.976234780326832,0,0
2125,3.1078980078230956,3.15779606013607,1.2416715113634427,0.9761522366924831,0,0
2126,3.1797552746033184,3.157707929594722,1.2649714183298602,0.9760705973511296,0,0
2127,3.101116002428512,3.1576198282058425,1.271978446180278,0.9759898629836365,0,0
2128,3.1861680526152796,3.1575317570840995,1.273850830132653,0.9759100342585745,0,0
2129,3.095598825351555,3.1574437173415397,1.269046291612636,0.9758311118323343,0,0
2130,3.1897377403166196,3.1573557100875527,1.245701537474355,0.9757530963492422,0,0
2131,3.0928827469081193,3.1572677364288366,1.2316028239872254,0.9756759884416757,0,0
2132,3.1910946874951187,3.157179797469363,1.189979693729697,0.9755997887301822,0,0
2133,3.0920326444692843,3.157091894310337,1.171979936274037,0.9755244978235961,0,0
2134,3.1905738610950833,3.157004028050166,1.1281797306183954,0.9754501163191599,0,0
2135,3.0931426043705534,3.156916199784419,1.1118764191769697,0.9753766448026445,0,0
2136,3.187735970617824,3.1568284106057924,1.0748703522889251,0.9753040838484704,0,0
2137,3.09715483351466,3.1567406616040743,1.0600547647282685,0.9752324340198314,0,0
2138,3.1791667742655094,3.1566529538661023,1.0262193886401885,0.9751616958688181,0,0
2139,3.1088761581881332,3.156565288475734,1.0106361604094303,0.9750918699365421,0,0
2140,3.163452903353637,3.1564776665138012,0.9865216068491359,0.975022956753263,0,0
2141,3.12694437537313,3.1563900890580783,0.9767359399889037,0.9749549568385142,0,0
2142,3.1467233734901385,3.156302557183242,0.9712672157448595,0.9748878707012302,0,0
2143,3.1435366794217323,3.1562150719608346,0.9741631324915963,0.9748216988398758,0,0
2144,3.133606429866609,3.156127634459224,0.9842863253971359,0.9747564417425748,0,0
2145,3.154704057256788,3.1560402457435663,1.0030604818917515,0.974692099887241,0,0
2146,3.1253326937971107,3.1559529068757683,1.0238032856753891,0.9746286737417076,0,0
2147,3.160752936430105,3.1558656189144476,1.0558949085541416,0.9745661637638598,0,0
2148,3.1207709634016734,3.1557783829148947,1.0821384882645935,0.9745045704017676,0,0
2149,3.1646758897606033,3.155691199929033,1.1215207140909451,0.9744438940938175,0,0
2150,3.1168271738599977,3.155604071005381,1.148465468274934,0.9743841352688477,0,0
2151,3.169316045962155,3.1555169971890114,1.18786200135976,0.9743252943462816,0,0
2152,3.1117437181586456,3.1554299795215157,1.2104813550877325,0.9742673717362628,0,0
2153,3.175417692894507,3.155343019040958,1.2425375962184846,0.9742103678397912,0,0
2154,3.105348868374343,3.1552561167818456,1.2565436564146215,0.9741542830488588,0,0
2155,3.1824019479249483,3.1551692737750785,1.2726860879829274,0.974099117746586,0,0
2156,3.0987186025210938,3.1550824910479185,1.2751215747187028,0.9740448723073591,0,0
2157,3.1878898962419355,3.1549957696239432,1.2673169571724832,0.9739915470969678,0,0
2158,3.094279185017781,3.154909110523011,1.2585440405076895,0.9739391424727427,0,0
2159,3.190448342416254,3.154822514761221,1.2268303329337809,0.9738876587836943,0,0
2160,3.0923554436515253,3.1547359833508692,1.2104277383595323,0.9738370963706507,0,0
2161,3.191135758857128,3.154649517300411,1.1659960281271224,0.9737874555663973,0,0
2162,3.092210521369795,3.154563117614425,1.1482433405457082,0.9737387366958155,0,0
2163,3.1898342946593417,3.1544767852935656,1.1068665571742842,0.9736909400760215,0,0
2164,3.0941629800780306,3.154390521334531,1.091478575838349,0.9736440660165078,0,0
2165,3.185477444264739,3.1543043267300184,1.056226959429333,0.9735981148192804,0,0
2166,3.100443641102938,3.1542182024686856,1.0410277993387682,0.973553086779,0,0
2167,3.173744333784145,3.1541321495351116,1.0090576709735657,0.9735089821831215,0,0
2168,3.1154371707929953,3.154046168909756,0.99461035945262,0.9734658013120335,0,0
2169,3.156897039615229,3.153960261568922,0.9774329915804216,0.9734235444391987,0,0
2170,3.133759410814317,3.153874428484713,0.9718822458577641,0.9733822118312928,0,0
2171,3.14118734232497,3.1537886706249973,0.9728769187384402,0.9733418037483449,0,0
2172,3.1484538601442993,3.153702988953363,0.9816507771084485,0.9733023204438759,0,0
2173,3.129901433305237,3.153617384429088,0.9964756766644305,0.9732637621650386,0,0
2174,3.1574992872227874,3.1535318580070886,1.0209133272028887,0.9732261291527565,0,0
2175,3.123319650565515,3.1534464106378928,1.0442507151539546,0.9731894216418615,0,0
2176,3.162284657970144,3.153361043267593,1.0799261029237712,0.973153639861234,0,0
2177,3.119347551212401,3.1532757568378114,1.107058726656137,0.9731187840339388,0,0
2178,3.166280368041218,3.15319055228566,1.1472922025491752,0.9730848543773643,0,0
2179,3.1150630991615773,3.1531054305437025,1.1731539584002033,0.9730518511033579,0,0
2180,3.1714611593523903,3.153020392539917,1.2106701307625576,0.9730197744183643,0,0
2181,3.109446210837895,3.1529354391976576,1.2304711147439533,0.9729886245235595,0,0
2182,3.1780492177696265,3.152850571435616,1.2575936199938176,0.9729584016149877,0,0
2183,3.10274146847924,3.1527657901677846,1.2674241559023058,0.9729291058836947,0,0
2184,3.1848280951217736,3.15268109630342,1.2751464253564686,0.9729007375158627,0,0
2185,3.0966689029839496,3.152596490747008,1.2730714073525908,0.9728732966929424,0,0
2186,3.1891421935530873,3.15251197439822,1.2555819614568768,0.972846783591787,0,0
2187,3.093335862285994,3.1524275481518855,1.2433561572684564,0.9728211983847813,0,0
2188,3.190923339308983,3.1523432128979487,1.2048764672086896,0.9727965412399747,0,0
2189,3.092070875320497,3.1522589695214394,1.1871670340103289,0.9727728123212089,0,0
2190,3.190884827722249,3.152174818902432,1.1424753997229693,0.9727500117882473,0,0
2191,3.0926838125821354,3.1520907619160137,1.125536593408041,0.9727281397969029,0,0
2192,3.1887227937187372,3.15200679943225,1.08696006520161,0.9727071964991637,0,0
2193,3.0957210132463175,3.151922932316148,1.0721029124312995,0.9726871820433189,0,0
2194,3.1820310236867217,3.1518391614276253,1.0377509336707835,0.9726680965740826,0,0
2195,3.1051874561602446,3.151755487621474,1.0220931663851833,0.9726499402327169,0,0
2196,3.167571261723261,3.151671911747332,0.9942422740574203,0.9726327131571524,0,0
2197,3.122462304437638,3.1515884346496446,0.9822680548859247,0.9726164154821104,0,0
2198,3.150537596776242,3.151505057167636,0.9723638072287389,0.9726010473392195,0,0
2199,3.1399855216203947,3.151421780135278,0.9717900821275911,0.9725866088571344,0,0
2200,3.1363245035019816,3.1513386043812566,0.9785724480043505,0.9725731001616515,0,0
2201,3.1525358011961746,3.151255530728944,0.9934970033851852,0.9725605213758228,0,0
2202,3.126896796245667,3.1511725599963634,1.0122121940401303,0.9725488726200693,0,0
2203,3.1596415611727373,3.151089692996166,1.04158657949609,0.9725381540122913,0,0
2204,3.1216954278995943,3.151006930535598,1.0668989549941095,0.972528365667979,0,0
2205,3.1637307781924235,3.150924273416473,1.1051822716972326,0.9725195077003191,0,0
2206,3.117851302959861,3.1508417224351413,1.132440106474728,0.9725115802203017,0,0
2207,3.168070794509388,3.1507592783824667,1.1724854728459748,0.9725045833368238,0,0
2208,3.113097885312218,3.150676942043798,1.1965730542274196,0.9724985171567919,0,0
2209,3.1738218310816695,3.1505947141989394,1.2311136253793498,0.9724933817852226,0,0
2210,3.1069783376143754,3.15051259562213,1.2475331645518015,0.9724891773253407,0,0
2211,3.1807364087775336,3.1504305870820164,1.2683736898911007,0.972485903878676,0,0
2212,3.100208590550249,3.150348689341628,1.2737161085219204,0.9724835615451576,0,0
2213,3.186855144852867,3.1502669031583515,1.2720905662795725,0.9724821504232061,0,0
2214,3.095065901635017,3.150185229283913,1.2657810470203943,0.9724816706098247,0,0
2215,3.1900265695691297,3.1501036684643497,1.239230456885075,0.9724821222006862,0,0
2216,3.0926636873355418,3.150022221439992,1.2241863538772237,0.97248350529022,0,0
2217,3.191143149133533,3.1499408889454394,1.1812234997787425,0.9724858199716948,0,0
2218,3.0920636135325346,3.149859671709544,1.1632256245965493,0.9724890663373011,0,0
2219,3.190340052481107,3.149778570455387,1.1202058059773614,0.9724932444782296,0,0
2220,3.093469045044049,3.149697585900261,1.1042635748912297,0.9724983544847483,0,0
2221,3.187025842411714,3.1496167187556527,1.0680133266132343,0.972504396446277,0,0
2222,3.0981966006748336,3.1495359697272263,1.0531111619051354,0.9725113704514589,0,0
2223,3.1772972260944017,3.1494553395148017,1.0197468503801104,0.972519276588231,0,0
2224,3.111190576629113,3.149374828812346,1.004423050404226,0.9725281149438899,0,0
2225,3.1610506255903466,3.149294438307951,0.9827430318465998,0.9725378856051583,0,0
2226,3.1294874758425735,3.1492141686838244,0.9744061309691652,0.9725485886582451,0,0
2227,3.1446250009124253,3.1491340206162737,0.9713822254602251,0.9725602241889061,0,0
2228,3.145433167133723,3.1490539947756933,0.976376986437781,0.9725727922825005,0,0
2229,3.1321687496629664,3.1489740918265525,0.988305782502735,0.972586293024045,0,0
2230,3.1558118147101624,3.148894312427386,1.009223971974544,0.9726007264982658,0,0
2231,3.124538314300574,3.148814657230781,1.0309945287000908,0.9726160927896476,0,0
2232,3.161335648864059,3.1487351268833703,1.064501103585899,0.9726323919824789,0,0
2233,3.120251464445236,3.1486557220258216,1.0911559871880772,0.9726496241608968,0,0
2234,3.1652439615562145,3.1485764432928285,1.130973203656476,0.9726677894089272,0,0
2235,3.1162041319671943,3.148497291313108,1.1576039058356706,0.972686887810522,0,0
2236,3.170074882907207,3.1484182667093923,1.1964361907098477,0.9727069194495959,0,0
2237,3.110925428986002,3.1483393700984212,1.2180935673291242,0.9727278844100575,0,0
2238,3.176366870612307,3.1482606020909376,1.248494298211964,0.9727497827758396,0,0
2239,3.104396018892709,3.148181963291691,1.2610209484361081,0.9727726146309251,0,0
2240,3.1833255859757865,3.148103454299424,1.2742163368636612,0.9727963800593725,0,0
2241,3.09792108566403,3.1480250757068813,1.27498274610905,0.972821079145335,0,0
2242,3.1883985738446703,3.1479468281008,1.2636015240598446,0.9728467119730798,0,0
2243,3.0938964713563295,3.1478687120619164,1.253500803303949,0.9728732786270032,0,0
2244,3.190649389652419,3.1477907281649613,1.2190893488058048,0.9729007791916431,0,0
2245,3.0922211775176276,3.147712876978666,1.2020853702130012,0.9729292137516874,0,0
2246,3.1910779665698725,3.147635159065762,1.1572853273069137,0.9729585823919822,0,0
2247,3.092349177111424,3.1475575749829887,1.139784363363949,0.9729888851975346,0,0
2248,3.1894780980559267,3.1474801252810907,1.099438820984773,0.973020122253513,0,0
2249,3.094654594221366,3.147402810504834,1.0843032661441157,0.973052293645245,0,0
2250,3.1843688492780555,3.1473256311929987,1.049453816643491,0.9730853994582135,0,0
2251,3.1020108621715003,3.1472485878783982,1.0340503721934005,0.973119439778047,0,0
2252,3.171550936100728,3.147171681087882,1.0033055828522814,0.9731544146905099,0,0
2253,3.117978983993375,3.1470949113423443,0.9896129110529704,0.9731903242814872,0,0
2254,3.1545331783950274,3.1470182791567347,0.9751055460677983,0.9732271686369693,0,0
2255,3.136118520219892,3.1469417850400703,0.9712995867117514,0.9732649478430313,0,0
2256,3.1393274720143443,3.1468654294954455,0.9744866245495449,0.9733036619858104,0,0
2257,3.1500428074334414,3.146789213020044,0.9854983704924335,0.9733433111514805,0,0
2258,3.1287225463318062,3.1467131361051557,1.0018459913480207,0.9733838954262246,0,0
2259,3.1583493847693034,3.1466371992361886,1.0281803885349765,0.973425414896202,0,0
2260,3.1226915895325873,3.146561402892683,1.0523090111754787,0.9734678696475154,0,0
2261,3.162814012736605,3.1464857475483297,1.0890588900162137,0.9735112597661737,0,0
2262,3.118813917545348,3.1464102336709874,1.1163267217235782,0.9735555853380516,0,0
2263,3.166911840014825,3.1463348617226976,1.1566098721470972,0.9736008464488481,0,0
2264,3.114368249139911,3.146259632159706,1.1819012524136803,0.9736470431840404,0,0
2265,3.1723007465849125,3.146184545432481,1.218458967171754,0.9736941756288353,0,0
2266,3.108560917885452,3.146109601985735,1.2370855199671213,0.9737422438681195,0,0
2267,3.1790324466306967,3.1460348022584452,1.2620711362097579,0.973791247986405,0,0
2268,3.1017976503738196,3.145960146683875,1.2702851681307301,0.9738411880677731,0,0
2269,3.185623089870847,3.145885635689597,1.2746718477999506,0.9738920641958155,0,0
2270,3.096028887112768,3.1458112696975182,1.2710055923108072,0.9739438764535725,0,0
2271,3.189501614949286,3.145737049123905,1.2500984548729757,0.9739966249234682,0,0
2272,3.093062721643895,3.1456629743794053,1.23675869110026,0.9740503096872448,0,0
2273,3.191035350468313,3.145589045869078,1.1963430179324133,0.9741049308258921,0,0
2274,3.092034736336771,3.1455152639924187,1.1784180575350014,0.9741604884195758,0,0
2275,3.1907199059013203,3.1454416291433867,1.134159212436263,0.9742169825475633,0,0
2276,3.0929326440408027,3.145368141710437,1.1175844572187257,0.9742744132881459,0,0
2277,3.1881872484441787,3.145294802076544,1.0799490014179198,0.9743327807185604,0,0
2278,3.0964953262198,3.145221610619238,1.0651461486779914,0.9743920849149068,0,0
2279,3.180440524275303,3.1451485677106312,1.0310639396543244,0.9744523259520639,0,0
2280,3.1072597220696596,3.14507567371745,1.01539630908392,0.9745135039036035,0,0
2281,3.165206620957404,3.1450029290010697,0.9896134603392186,0.9745756188417003,0,0
2282,3.1250547332037812,3.144930333917545,0.9788485840228491,0.9746386708370427,0,0
2283,3.1483120274111407,3.1448578888176457,0.9715305594300176,0.9747026599587381,0,0
2284,3.142074046309095,3.144785594046889,0.9729307473226102,0.9747675862742174,0,0
2285,3.1347218127259766,3.144713449945577,0.9816716295917837,0.9748334498491389,0,0
2286,3.1538254231649643,3.1446414568488295,0.9988324415329299,0.9749002507472873,0,0
2287,3.1259642762542548,3.144569615086622,1.0187569777314336,0.9749679890304724,0,0
2288,3.160300754686636,3.144497924983824,1.0497387167650991,0.975036664758426,0,0
2289,3.121156678432957,3.1444263868602342,1.075620760983282,0.9751062779886953,0,0
2290,3.164270644931014,3.144355001030622,1.1145914799484706,0.9751768287765369,0,0
2291,3.1172688932144914,3.144283767804758,1.1417050158122761,0.9752483171748055,0,0
2292,3.168778257659374,3.1442126874874674,1.181426686228592,0.9753207432338444,0,0
2293,3.1123269423971216,3.144141760378657,1.2046988957473206,0.9753941070013721,0,0
2294,3.174733986672576,3.1440709867733623,1.237865024000833,0.9754684085223676,0,0
2295,3.1060429390873048,3.144000366961786,1.2529167589285235,0.9755436478389539,0,0
2296,3.1817049170761575,3.1439299012293422,1.271113191690249,0.9756198249902807,0,0
2297,3.0993341952620113,3.1438595898566972,1.2747792632754384,0.975696940012405,0,0
2298,3.1874761689925664,3.143789433119809,1.2695998413434324,0.9757749929381699,0,0
2299,3.09459191119379,3.143719431289977,1.2618454336052423,0.9758539837970822,0,0
2300,3.190281387798953,3.1436495846338777,1.2322484188330518,0.9759339126151891,0,0
2301,3.0924745883355356,3.143579893413616,1.2163740646485464,0.9760147794149531,0,0
2302,3.191153198908605,3.1435103578867643,1.1724324130235917,0.9760965842151251,0,0
2303,3.092133890629085,3.1434409783064083,1.1545425751872656,0.9761793270306176,0,0
2304,3.1900645992418304,3.1433717549211964,1.1124376842269255,0.9762630078723757,0,0
2305,3.093847374912592,3.1433026879753783,1.0968302018120786,0.9763476267472468,0,0
2306,3.186186854252282,3.1432337777088564,1.0612050555471573,0.9764331836578507,0,0
2307,3.099421074757398,3.1431650243572307,1.0461483108639649,0.976519678602447,0,0
2308,3.1752910748837184,3.1430964281518428,1.0134831833075983,0.9766071115748023,0,0
2309,3.1136100025526865,3.143027989319826,0.998597678488771,0.9766954825640565,0,0
2310,3.158649316882921,3.142959708084154,0.9794846815418565,0.9767847915545886,0,0
2311,3.131976732507255,3.1428915846636793,0.9727155228182719,0.976875038525881,0,0
2312,3.1426098965343994,3.142823619273195,0.9720437983964905,0.9769662234523834,0,0
2313,3.147216854818486,3.14275581212347,0.9791994398076453,0.9770583463033765,0,0
2314,3.130826187209078,3.1426881634213046,0.9928368886774529,0.9771514070428344,0,0
2315,3.156819826326309,3.142620673369576,1.0158190625298866,0.9772454056292872,0,0
2316,3.1238131284339006,3.142553342167288,1.0385246916532869,0.9773403420156812,0,0
2317,3.161889922885089,3.14248617000962,1.0733280117592896,0.9774362161492423,0,0
2318,3.119732204206233,3.142419157087975,1.1002957506094517,0.9775330279713352,0,0
2319,3.165833153140465,3.1423523035900267,1.140404713322797,0.9776307774173251,0,0
2320,3.11555566121781,3.1422856096997767,1.1666262306111204,0.9777294644164368,0,0
2321,3.170863614536094,3.1422190755975943,1.2047523184322995,0.9778290888916159,0,0
2322,3.1100812190486002,3.1421527014602675,1.2253673536635776,0.9779296507593884,0,0
2323,3.177332650277686,3.142086487461062,1.2539419849181583,0.9780311499297204,0,0
2324,3.1034404505166617,3.142020433769757,1.2649319772338758,0.978133586305878,0,0
2325,3.1842097841837833,3.1419545405527045,1.2750226588079863,0.9782369597842877,0,0
2326,3.0971774029724752,3.1418888079728746,1.274139450648361,0.9783412702543958,0,0
2327,3.18884751451071,3.1418232361899086,1.259212952328109,0.978446517598529,0,0
2328,3.0935585889683446,3.141757825360161,1.2478579096056557,0.9785527016917542,0,0
2329,3.1908193299207173,3.1416925756367604,1.2109968342157855,0.97865982240174,0,0
2330,3.0921212414849983,3.1416274871696497,1.1935335841820738,0.9787678795886168,0,0
2331,3.1909809294209417,3.1415625601056387,1.1486883910784147,0.9788768731048384,0,0
2332,3.0925274737519586,3.1414977945884544,1.131496894105734,0.9789868027950442,0,0
2333,3.1890663038430596,3.141433190758788,1.0921850942538671,0.9790976684959207,0,0
2334,3.0952317675839396,3.1413687487543487,1.0772371656226989,0.9792094700360648,0,0
2335,3.1830859880875035,3.1413044687099045,1.0426936764454826,0.9793222072358471,0,0
2336,3.103774829635024,3.1412403507573408,1.027116206713353,0.9794358799072758,0,0
2337,3.16927800796838,3.1411763950257003,0.9979255395626505,0.9795504878538613,0,0
2338,3.120558651417612,3.1411126016412396,0.9851629717313425,0.9796660308704823,0,0
2339,3.1522096322485127,3.1410489707274696,0.9733233739780442,0.9797825087432515,0,0
2340,3.1383857385115856,3.1409855024052096,0.9713513010530772,0.9798999212493829,0,0
2341,3.1375607536387142,3.1409221967926335,0.9766432116370094,0.9800182681570605,0,0
2342,3.1515209400917676,3.140859054005315,0.9899122740306066,0.9801375492253065,0,0
2343,3.1276362931307617,3.1407960741562797,1.00766800729178,0.980257764203852,0,0
2344,3.1591202581494326,3.140733257356047,1.0357948110990909,0.9803789128330076,0,0
2345,3.1221052332021753,3.1406706037126813,1.06063569775366,0.9805009948435365,0,0
2346,3.163341145275613,3.140608113331835,1.0983223232797417,0.9806240099565273,0,0
2347,3.118265370393386,3.1405457863167974,1.1256219666464031,0.9807479578832692,0,0
2348,3.1675700766235746,3.14048362276854,1.165817929681006,0.9808728383251276,0,0
2349,3.1136457529315567,3.14042162278576,1.1904478523117525,0.9809986509734211,0,0
2350,3.173168346052814,3.1403597864649293,1.2258978749943659,0.9811253955093014,0,0
2351,3.107654824484785,3.1402981139003336,1.2432773432635644,0.9812530716036316,0,0
2352,3.180017276555867,3.1402366051841235,1.2659405405719855,0.9813816789168694,0,0
2353,3.1008716295962095,3.1401752604063518,1.2725060968734823,0.9815112170989495,0,0
2354,3.186357401949825,3.140114079655023,1.2734540986632688,0.9816416857891677,0,0
2355,3.09545096895674,3.1400530630161314,1.2682432936412593,0.9817730846160678,0,0
2356,3.1898182056065125,3.139992210573709,1.244030816303335,0.9819054131973296,0,0
2357,3.0928214893385344,3.1399315224098605,1.2296698798475154,0.9820386711396578,0,0
2358,3.1911112900054808,3.139870998604812,1.1876550317806613,0.9821728580386736,0,0
2359,3.0920370651178697,3.1398106392369485,1.1696445279771854,0.9823079734788079,0,0
2360,3.1905155534172707,3.139750444382855,1.1260362119320448,0.9824440170331964,0,0
2361,3.093224841538897,3.1396904141173594,1.1098306529946018,0.9825809882635754,0,0
2362,3.187558251817484,3.139630548513567,1.0730379796171088,0.9827188867201819,0,0
2363,3.0974154420514863,3.139570847642902,1.0582068858050684,0.9828577119416525,0,0
2364,3.1786833762157536,3.13951131157515,1.024479005417995,0.9829974634549278,0,0
2365,3.1094807803042794,3.1394519403784877,1.0089479924021822,0.9831381407751555,0,0
2366,3.162813985821805,3.139392734119531,0.9854655535767797,0.983279743405598,0,0
2367,3.1276258717917975,3.1393336928633597,0.9760532933523942,0.9834222708375404,0,0
2368,3.14615679167527,3.1392748166735642,0.9712444435602167,0.9835657225502024,0,0
2369,3.14405270263887,3.139216105612274,0.974692716667398,0.9837100980106502,0,0
2370,3.1332142721685536,3.1391575597401946,0.9853057900706849,0.9838553966737129,0,0
2371,3.1550090584882056,3.1390991791166485,1.0046577573796676,0.9840016179818993,0,0
2372,3.125113906394148,3.1390409637995944,1.0256838181605392,0.9841487613653175,0,0
2373,3.160911521505845,3.1389829138456746,1.058163429468472,0.9842968262415982,0,0
2374,3.1206321836530506,3.1389250293102386,1.0845258982387118,0.9844458120158175,0,0
2375,3.164825275819114,3.1388673102473796,1.1240380935680936,0.9845957180804251,0,0
2376,3.116663671734287,3.1388097567099607,1.1509086147744705,0.9847465438151728,0,0
